bootstrap_id,clt_scale,jaccard_vs_base_l12_k20,kind,name,random_effect_ci_high_l12_k20,random_effect_ci_low_l12_k20,random_effect_mean_l12_k20,split_seed,subset_variant,summary_path,top20_l12,topk_effect_ci_high_l12_k20,topk_effect_ci_low_l12_k20,topk_effect_mean_l12_k20,topk_minus_random_mean_l12_k20
0,,0.48148148148148145,bootstrap,topk_bootstrap_000_l12_k20,0.007346953893749481,0.00060486950929907,0.0037950980393078103,,,results/disamb_followups_20260227T123857Z/runs/topk_bootstrap_000_l12_k20.summary.json,13407 5258 56 10708 4814 15188 10213 8605 4374 14956 15743 6183 499 10788 8424 15914 12329 12901 924 1704,0.047794029317368515,-0.05009057675953786,0.004079655236893371,0.0002845571975855607
1,,0.3793103448275862,bootstrap,topk_bootstrap_001_l12_k20,0.005764668123221946,-0.009768650616995138,-0.0020734323692066345,,,results/disamb_followups_20260227T123857Z/runs/topk_bootstrap_001_l12_k20.summary.json,13407 5258 7314 499 15188 14956 8605 10708 10213 15473 4424 56 4374 6594 6412 5718 12329 9681 14781 15743,0.03159500870126361,-0.12234123333542234,-0.04713860182350463,-0.04506516945429799
2,,0.5384615384615384,bootstrap,topk_bootstrap_002_l12_k20,0.0033879938840142287,-0.0005563417459358417,0.001005699795574556,,,results/disamb_followups_20260227T123857Z/runs/topk_bootstrap_002_l12_k20.summary.json,13407 56 499 8605 15188 6183 924 10708 4814 15743 5258 9681 7314 5718 14956 11541 14300 13492 5764 11243,0.12304954938769622,0.014174500107469333,0.06582019102002327,0.06481449122444873
3,,0.5384615384615384,bootstrap,topk_bootstrap_003_l12_k20,0.0,0.0,0.0,,,results/disamb_followups_20260227T123857Z/runs/topk_bootstrap_003_l12_k20.summary.json,13407 56 6183 4814 8605 15188 10708 15560 12329 4374 10213 499 14956 13492 15914 11541 1986 16266 780 15777,0.12561335244215918,-0.03698074292651288,0.042756832283531526,0.042756832283531526
